Column1	artists	album_name	track_name	popularity	duration_ms	explicit	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	time_signature	track_genre
14723	ChuChu TV	"ChuChu TV Tamil Rhymes & Songs for Children, Vol. 1"	Pongal Festival Song 2019	19	180712	FALSE	0.751	0.706	5	-12.759	1	0.103	0.325	0.0585	0.105	0.816	174.049	3	children
14724	Toddler Tunes	More Songs for Kids: Classic Children's Music	Daddy Finger (The Finger Family)	45	122250	FALSE	0.752	0.737	8	-7.862	1	0.0427	0.145	0.0000607	0.0273	0.738	120.043	4	children
14725	Peppa Pig Stories	Families	Families	45	296851	FALSE	0.618	0.369	3	-13.64	1	0.901	0.754	0	0.453	0.775	154.141	4	children
14726	The Wiggles	Yummy Yummy	Come on Let's Jump	29	39026	FALSE	0.583	0.568	9	-4.728	1	0.0548	0.261	0.00143	0.315	0.501	131.658	4	children
14727	Toddler Tunes	More Songs for Kids: Classic Children's Music	The Phonics Alphabet Song	42	241250	FALSE	0.88	0.609	8	-10.487	1	0.0418	0.147	0	0.127	0.795	120.019	4	children
14728	Atenci?n Atenci?n	¢¯Donde Est? el Sr. Sapo?	La Taza	30	106026	FALSE	0.676	0.73	2	-5.103	1	0.0562	0.0636	0	0.169	0.96	129.905	4	children
14729	The Wiggles	Party Time!	Mrs Macaroni	30	117060	FALSE	0.778	0.715	9	-7.122	1	0.0371	0.355	0	0.264	0.97	107.184	4	children
14730	John Williamson	J.W.'s Family Album	Goodbye Blinky Bill	31	210253	FALSE	0.644	0.244	9	-16.406	1	0.0494	0.719	0.00000384	0.0942	0.371	96.451	4	children
14731	Rolf Zuckowski	Bei uns in der Kita - 22 Lieder im Fr?hling + Sommer	Alle V?gel sind schon da	30	108293	FALSE	0.668	0.365	2	-10.291	1	0.0291	0.805	0.00000327	0.195	0.824	121.44	4	children
14732	The Kiboomers	Kids Pop Songs for Halloween	Flap Flap Flap Little Bats	31	101020	FALSE	0.826	0.717	0	-8.871	1	0.0505	0.595	0	0.105	0.381	123.997	4	children
14733	Tatiana	"Brinca, Vol. 2"	Una Rata Vieja	31	228240	FALSE	0.641	0.728	0	-8.04	1	0.0314	0.197	0.00000356	0.269	0.589	112.019	4	children
14734	Big Block Singsong	Greatest Hits	Princess	29	110333	FALSE	0.872	0.521	0	-9.475	1	0.385	0.46	0	0.0468	0.866	95.941	4	children
14735	The Wiggles	The Wiggles Nursery Rhymes 2	Sweet Boiled Candy	29	138344	FALSE	0.631	0.508	2	-6.255	1	0.028	0.0921	0	0.356	0.426	124.937	4	children
14736	The Wiggles	The Wiggles Nursery Rhymes 2	Waltz with Dolls and Fairies	29	84607	FALSE	0.399	0.727	9	-5.561	1	0.0423	0.00295	0.00694	0.0684	0.225	156.101	3	children
14737	The Wiggles	Wiggle House!	Joannie Works with One Hammer	30	107189	FALSE	0.652	0.491	2	-5.571	1	0.272	0.516	0	0.192	0.961	129.302	5	children
14738	Rolf Zuckowski	Rolfs fr?hlicher Familientag	Endlich ist Sonntag - Neue Version	30	162426	FALSE	0.623	0.591	9	-7.812	1	0.0294	0.683	0	0.121	0.449	92.807	4	children
14739	Play School	50 Best Songs	Hokey Pokey	30	96893	FALSE	0.765	0.548	5	-4.634	1	0.0439	0.372	0	0.0511	0.94	130.758	4	children
14740	Sweet Little Band	Coldplay Para bebes	In My Place	30	192493	FALSE	0.503	0.263	9	-15.289	1	0.0298	0.943	0.943	0.0845	0.152	143.948	4	children
14741	John Williamson	Mallee Boy	Three Rivers Hotel	31	189733	FALSE	0.582	0.195	2	-15.76	1	0.034	0.806	0	0.111	0.525	167.202	3	children
14742	John Williamson	His Favourite Collection	You and My Guitar	31	169520	FALSE	0.666	0.655	1	-9.596	1	0.0493	0.68	0.000106	0.943	0.714	127.7	4	children
14743	Play School	50 Best Songs	Wiggerly Woo	30	94933	FALSE	0.658	0.49	0	-6.841	1	0.37	0.623	0.00000499	0.162	0.872	78.56	4	children
14744	Cri-Cri	Las 100 Cl?sicas de Cri Cri Vol. 1	Pollitos Jardineros	31	144880	FALSE	0.417	0.263	0	-10.654	1	0.0398	0.885	0	0.128	0.701	180.343	3	children
14745	Kinderen voor Kinderen	38 - Gruwelijk eng	Dan Rock Ik Toch Alleen	29	167893	FALSE	0.57	0.737	5	-4.004	1	0.0328	0.0104	0	0.516	0.732	138.007	4	children
14746	Cri-Cri	Las 100 Cl?sicas de Cri Cri Vol. 1	Ratoncitos Paseadores	31	166906	FALSE	0.49	0.289	0	-10.722	0	0.056	0.833	0	0.281	0.698	167.326	4	children
14747	Tatiana	¢®Brinca!	A la Vibora de la Mar	31	208493	FALSE	0.693	0.763	0	-8.5	1	0.0396	0.0053	0.0144	0.0949	0.379	132.662	4	children
14748	Rolf Zuckowski;Sasha;Oonagh	Rolfs neue Vogelhochzeit	"V?gelein, V?gelein, tanz mit mir"	30	150533	FALSE	0.671	0.291	4	-16.433	1	0.403	0.607	0	0.541	0.813	85.913	4	children
14749	Kinderen voor Kinderen	41 - En toen?	Elke dag jarig	30	166200	FALSE	0.735	0.835	1	-4.958	0	0.0425	0.176	0	0.282	0.517	134.986	4	children
14750	Super Simple Songs	Baby Shark & More Kids Songs	Apples & Bananas	55	181864	FALSE	0.86	0.348	0	-10.403	1	0.0388	0.178	0	0.0866	0.832	134.005	4	children
14751	Super Simple Songs	Humpty Dumpty & More Kids Songs	Down by the Bay	51	145926	FALSE	0.809	0.533	7	-7.283	1	0.0288	0.636	0	0.0872	0.785	96.023	4	children
14752	Kidsongs	Christmas Songs for Kids	Jingle Bells	45	100840	FALSE	0.805	0.721	4	-4.766	1	0.0295	0.555	0	0.28	0.954	116.346	4	children
14753	Love to Sing	Christmas Songs and Carols	Joy to the World	22	112466	FALSE	0.806	0.396	0	-6.839	1	0.0296	0.533	0	0.0639	0.605	109.065	4	children
14754	WowKidz	50 Top Hindi Nursery Rhymes	Gudiya Raani	19	48390	FALSE	0.957	0.635	6	-5.888	1	0.222	0.766	0	0.0838	0.321	125.13	4	children
14755	ChuChu TV	"ChuChuTV Nursery Rhymes & Songs for Children, Vol. 1"	Colors Song for Children	26	156363	FALSE	0.888	0.864	4	-4.988	0	0.0433	0.00155	0.0417	0.219	0.849	126.043	4	children
14756	ChuChu TV	"ChuChu TV Baby Nursery Rhymes, Vol. 6"	This Is the Way We Brush Our Teeth Nursery Rhyme	34	171132	FALSE	0.65	0.767	8	-1.158	0	0.0799	0.0314	0	0.311	0.965	119.069	4	children
14757	LooLoo Kids	"The Best Songs for Kids, Vol. 2"	Miss Polly Had a Dolly	38	86600	FALSE	0.872	0.453	8	-6.124	1	0.0336	0.175	0.00000419	0.112	0.721	119.992	4	children
14758	WowKidz	50 Top Hindi Nursery Rhymes	Koyal	19	59257	FALSE	0.811	0.516	2	-6.82	1	0.463	0.325	0	0.234	0.833	180.006	4	children
14759	Muffin Man	The Muffin Man's Sweet Nursery Rhymes	Hot Cross Buns	42	68298	FALSE	0.806	0.704	7	-8.094	1	0.0363	0.0694	0	0.0883	0.948	110.018	4	children
14760	Bobs & Lolo	Sea Notes	Octave the Octopus	52	96040	FALSE	0.659	0.364	0	-12.638	1	0.46	0.611	0.00000155	0.0886	0.905	162.643	4	children
14761	The Kiboomers	Baby Sleep Music	Hey Diddle Diddle	49	126000	FALSE	0.45	0.244	1	-21.801	1	0.0455	0.965	0.649	0.0594	0.0634	180.119	3	children
14762	Hopscotch Songs	Seven Continents	Seven Continents	49	96595	FALSE	0.594	0.318	1	-10.417	0	0.181	0.821	0.000235	0.171	0.767	153.425	4	children
14763	Dave and Ava	"Dave and Ava Nursery Rhymes and Baby Songs, Vol. 1"	Itsy Bitsy Spider	37	137428	FALSE	0.805	0.33	2	-11.354	1	0.0425	0.598	0	0.333	0.743	112.091	4	children
14764	Play School	50 Best Songs	Shake My Sillies Out	38	45053	FALSE	0.919	0.642	0	-8.598	0	0.0417	0.147	0	0.029	0.977	133.04	4	children
14765	The Kiboomers	Top 30 Baby Songs	Pat-a-Cake Pat-a-Cake	39	67000	FALSE	0.854	0.4	10	-6.511	1	0.042	0.646	0.0000312	0.0768	0.854	84.904	4	children
14766	Peppa Pig	Peppa's Adventures: The Album	North Star Lullaby	48	146198	FALSE	0.655	0.217	5	-10.574	1	0.0297	0.881	0	0.0628	0.479	79.951	4	children
14767	Super Simple Songs	Super Simple Songs: Christmas	Little Snowflake	51	133154	FALSE	0.584	0.155	2	-10.195	1	0.0399	0.965	0.00000207	0.124	0.507	92.486	4	children
14768	Mother Goose Club	"Mother Goose Club Sings Nursery Rhymes Vol. 4: Row, Row, Row Your Rhyme"	"Row, Row, Row Your Boat"	50	118669	FALSE	0.861	0.388	0	-4.975	1	0.0373	0.409	0	0.116	0.605	105.145	4	children
14769	The Beanies	Buzzy Bee	Buzzy Bee	29	85480	FALSE	0.763	0.829	10	-7.841	1	0.192	0.588	0	0.253	0.968	114.082	4	children
14770	Pancake Manor	Happy and We Know It	Five Little Monkeys Jumping on the Bed	52	184315	FALSE	0.592	0.694	1	-7.593	1	0.0719	0.0272	0	0.224	0.865	146.276	4	children
14771	ChuChu TV	"ChuChuTV Nursery Rhymes & Songs for Children, Vol. 1"	"Rain, Rain, Go Away Nursery Rhyme"	30	151515	FALSE	0.716	0.404	4	-11.731	0	0.0354	0.383	0.0000251	0.112	0.395	90.02	4	children
14772	CoComelon	Halloween Party	"Ghosts, Witches, Ghouls and Bones"	39	130251	FALSE	0.658	0.334	7	-11.721	1	0.0849	0.556	0.0000125	0.121	0.928	115.124	3	children
14773	Peppa Pig Stories	Mr. Bull¡¯s New Road	Mr. Bull¡¯s New Road	45	280241	FALSE	0.6	0.598	5	-11.105	0	0.838	0.702	0	0.808	0.652	81.906	3	children
14774	The Wiggles	The Wiggles Meet the Orchestra!	When I Hear the Music of the Orchestra	29	209333	FALSE	0.36	0.254	0	-12.628	1	0.034	0.932	0.00664	0.112	0.469	101.539	4	children
14775	Caillou	Les chansons de Caillou	Caillou fait un tour	29	100293	FALSE	0.732	0.281	9	-10.719	1	0.112	0.786	0	0.278	0.708	75.531	4	children
14776	Blippi	"Blippi Tunes, Vol. 2: Machines (Music for Toddlers)"	The Airplane Song	51	164875	FALSE	0.746	0.478	0	-11.996	1	0.0328	0.529	0.00000437	0.112	0.635	125.07	4	children
14777	Peppa Pig Stories	Grandpa Pig's Train to the Rescue	Grandpa Pig's Train to the Rescue	43	290736	FALSE	0.709	0.479	6	-13.243	1	0.943	0.776	0	0.436	0.682	126.792	3	children
14778	Carmen Campagne	R?ves multicolores	Dodo l'enfant do	30	189240	FALSE	0.44	0.139	2	-17.769	1	0.0337	0.968	0.0000673	0.121	0.255	76.013	4	children
14779	Children's Music	Children's Favourites	She'll Be Coming Round the Mountain	31	40053	FALSE	0.583	0.629	8	-6.348	1	0.0389	0.513	0	0.32	0.96	208.192	4	children
14780	Sweet Little Band	Coldplay For Babies	Fix You	30	150706	FALSE	0.296	0.178	3	-15.327	1	0.0363	0.962	0.94	0.105	0.158	135.653	4	children
14781	Play School	50 Best Songs	Old Macdonald	29	108240	FALSE	0.77	0.417	7	-10.268	0	0.434	0.808	0	0.0705	0.631	92.515	4	children
14782	Kidz Bop Kids	KIDZ BOP Halloween	Ding-Dong! The Witch Is Dead	30	172550	FALSE	0.573	0.971	7	-3.819	1	0.0624	0.0134	0.0000316	0.857	0.712	124.047	4	children
14783	Rolf Zuckowski;Sasha;Oonagh	Rolfs neue Vogelhochzeit	Sieh nur die Sterne	30	230373	FALSE	0.366	0.0487	10	-22.989	1	0.0408	0.84	0	0.62	0.417	109.766	3	children
14784	Barney	Juguemos a cantar con Barney	La canci?n de aplaudir	29	121719	FALSE	0.844	0.42	2	-14.705	1	0.161	0.392	0	0.0613	0.832	102.049	4	children
14785	Sweet Little Band	Mozart Para Beb?s	Peque?a Serenata Nocturna 1er Movimiento K525	30	362997	FALSE	0.491	0.322	7	-11.724	1	0.0354	0.741	0.0000434	0.134	0.523	128.78	4	children
14786	Cri-Cri	Las 100 Cl?sicas de Cri Cri Vol. 1	El Fantasma	30	176666	FALSE	0.687	0.402	5	-8.967	0	0.0985	0.828	0.000428	0.0622	0.646	112.943	4	children
14787	Cri-Cri	Las 100 Cl?sicas de Cri Cri Vol. 1	La Maquinita	30	159613	FALSE	0.584	0.291	2	-11.887	1	0.124	0.687	0.0000153	0.309	0.66	101.255	4	children
14788	Sweet Little Band	Queen For Babies	Somebody To Love	30	218026	FALSE	0.555	0.213	8	-13.334	1	0.0373	0.715	0.0305	0.123	0.519	99.98	3	children
14789	Rolf Zuckowski	Rolfs fr?hlicher Familientag	Der Morgenmuffel	29	140560	FALSE	0.549	0.518	9	-8.313	0	0.0445	0.377	0	0.185	0.587	118.741	4	children
14790	Twinkle Twinkle Little Rock Star	Lullaby Versions of Disney Classics	Colors of the Wind (Pocohontas)	29	201492	FALSE	0.642	0.263	10	-18.23	0	0.0479	0.904	0.793	0.139	0.394	67.001	4	children
14791	Sweet Little Band	Hillsong Para Bebes	Here in My Life	30	225785	FALSE	0.561	0.286	11	-11.974	1	0.0277	0.924	0.67	0.0942	0.176	144.935	4	children
14792	Kinderen voor Kinderen	38 - Gruwelijk eng	Hollandse Pot 2.0	29	206186	FALSE	0.762	0.887	2	-5.103	1	0.0691	0.0908	0.0000069	0.103	0.655	99.992	4	children
14793	Kinderen voor Kinderen	40 - Reis mee!	Wereldreis	29	173933	FALSE	0.437	0.82	3	-4.217	1	0.252	0.0453	0	0.282	0.575	169.681	4	children
14794	Kidz Bop Kids	KIDZ BOP Halloween	Spooky Halloween Sounds	31	298760	FALSE	0.301	0.887	1	-8.955	1	0.406	0.0163	0.00201	0.365	0.207	95.046	3	children
14795	Maranatha! Kids	"40 Nonstop Lagu Sekolah Minggu Abadi ,Vol. 3"	Hatiku Senang	29	39053	FALSE	0.772	0.536	7	-6.612	1	0.136	0.451	0.000224	0.284	0.92	60.492	4	children
14796	Rolf Zuckowski;Sasha;Oonagh	Rolfs neue Vogelhochzeit	Ein Vogel wollte Hochzeit machen II	30	68173	FALSE	0.767	0.445	0	-14.903	1	0.0318	0.73	0	0.34	0.973	95	4	children
14797	Sweet Little Band	Bob Marley For Babies	"Roots, Rock, Reggae"	30	171546	FALSE	0.706	0.208	4	-16.906	0	0.031	0.728	0.706	0.208	0.687	136.02	4	children
14798	Kinderen voor Kinderen	41 - En toen?	Andersom	29	190240	FALSE	0.734	0.732	4	-4.765	1	0.0349	0.0545	0	0.232	0.596	121.044	4	children
14799	Kinderen voor Kinderen	41 - En toen?	Ik ben een gamer	29	164906	FALSE	0.59	0.641	8	-4.8	1	0.0777	0.178	0	0.674	0.688	164.019	4	children
14800	The Backyardigans	The Backyardigans	Castaways	56	87706	FALSE	0.756	0.211	5	-17.646	1	0.409	0.784	0.00000865	0.11	0.307	81.253	4	children
14801	Love to Sing	Christmas Songs and Carols	We Wish You a Merry Christmas	28	102933	FALSE	0.668	0.461	7	-7.761	1	0.0301	0.917	0	0.648	0.9	138.089	3	children
14802	Dave and Ava	"Dave and Ava Nursery Rhymes and Baby Songs, Vol. 2"	Rock a Bye Baby	38	239806	FALSE	0.604	0.285	4	-14.501	1	0.0353	0.917	0.000652	0.0768	0.265	115.004	3	children
14803	LooLoo Kids	"The Best Songs for Kids, Vol. 1"	The Wheels on the Bus	34	115467	FALSE	0.825	0.802	4	-4.293	1	0.0376	0.292	0	0.134	0.642	136.041	4	children
14804	Poppet Stars;Ngatapa Black	Poppet Stars	Ma Is White	48	134998	FALSE	0.677	0.475	9	-11.394	1	0.0348	0.384	0.00724	0.125	0.892	61.028	4	children
14805	LooLoo Kids	Learn and Dance with Johny and Friends	Zigaloo Dance	36	142588	FALSE	0.777	0.892	5	-4.128	0	0.0718	0.0285	0.0000362	0.068	0.847	170.325	4	children
14806	WowKidz	50 Top Hindi Nursery Rhymes	Laal Tamatar	18	53916	FALSE	0.75	0.507	8	-6.886	1	0.548	0.669	0	0.059	0.644	180.039	4	children
14807	LooLoo Kids	"The Best Songs for Kids, Vol. 3"	Incy Wincy Spider	37	98480	FALSE	0.663	0.574	7	-5.976	0	0.0465	0.0992	0.0000517	0.0948	0.909	175.541	3	children
14808	The Kiboomers	150 Preschool Songs	Baby Bumblebee	52	73845	FALSE	0.937	0.299	5	-6.804	1	0.04	0.725	0	0.07	0.788	104.089	4	children
14809	Hush Little Baby	Little Baby Nursery Rhymes	Hush Little Baby	44	82105	FALSE	0.668	0.21	5	-11.714	1	0.0374	0.938	0	0.102	0.323	113.996	3	children
14810	WowKidz	50 Top Hindi Nursery Rhymes	Hua Sawera	18	43235	FALSE	0.915	0.528	5	-6.613	1	0.0674	0.511	0	0.532	0.493	89.989	4	children
14811	ChuChu TV	"ChuChuTV Nursery Rhymes & Songs for Children, Vol. 1"	123 Numbers Song for Children	26	265454	FALSE	0.965	0.636	9	-8.432	1	0.0875	0.0957	0	0.489	0.49	122.039	4	children
14812	The Learning Station	Abc Phonics Song	Abc Phonics Song	49	161463	FALSE	0.938	0.438	7	-11.077	1	0.063	0.673	0	0.0655	0.671	112.066	4	children
14813	#Kids;Nursery Rhymes;Nursery Rhymes and Kids Songs	Nursery Rhymes For Young Kids	Wheels on The Bus Go Round and Round (Instrumental)	34	104000	FALSE	0.58	0.494	7	-13.402	0	0.0453	0.0488	0.787	0.114	0.908	149.908	4	children
14814	The Kiboomers	Top 30 Baby Songs	Open Shut Them	44	56656	FALSE	0.958	0.397	4	-8.839	1	0.0535	0.857	0.00207	0.108	0.546	109.981	4	children
14815	Zouzounia;Anna Rose & Amanda	Nursery Rhymes	"One, Two, Three, Four, Five - Once I Caught a Fish Alive"	39	80120	FALSE	0.892	0.846	4	-5.128	1	0.0328	0.202	0.00000135	0.199	0.966	100.022	4	children
14816	The Wiggles	The Emma & Lachy Show	Dream Song	28	135027	FALSE	0.547	0.457	9	-8.65	1	0.0314	0.611	0	0.272	0.32	99.994	4	children
14817	Judi Cranston	"Shake, Shake, Rattle and Rock n' Roll"	Play on Your Instruments	42	97666	FALSE	0.793	0.498	1	-9.07	1	0.0444	0.224	0	0.0574	0.9	126.076	4	children
14818	BabyFirst	Lullabies	Aura Lee	29	155643	FALSE	0.696	0.16	4	-7.541	1	0.0374	0.96	0.862	0.116	0.202	145.927	4	children
14819	CoComelon	Vehicle Fun with CoComelon	This is the Way - Car Safety	38	94890	FALSE	0.847	0.376	9	-14.15	1	0.093	0.596	0.0000575	0.0798	0.965	150.047	3	children
14820	Alvin & The Chipmunks	"Uptown Funk (From ""Alvin And The Chipmunks: Road Chip"" Original Motion Picture Soundtrack)"	"Uptown Funk - From ""Alvin And The Chipmunks: The Road Chip"" Soundtrack"	45	270653	FALSE	0.773	0.836	6	-2.674	0	0.188	0.113	0.0168	0.305	0.679	114.98	4	children
14821	Super Simple Songs	Baby Shark & More Kids Songs	Five Little Speckled Frogs	54	159741	FALSE	0.882	0.4	4	-10.226	1	0.0458	0.0658	0	0.0416	0.934	96.016	4	children
14822	Caspar Babypants	Night Night!	Sliver Moon	29	161106	FALSE	0.712	0.0716	5	-17.71	1	0.0449	0.981	0.0178	0.108	0.211	130.84	4	children
14823	The Wiggles	Lachy!	Castle of Dromore	28	149853	FALSE	0.649	0.295	0	-10.695	1	0.0369	0.854	0.0000091	0.13	0.546	131.766	3	children
14824	Peppa Pig Stories	Baby Alexander	Baby Alexander	43	293023	FALSE	0.713	0.258	7	-13.43	1	0.926	0.8	0	0.662	0.411	125.73	3	children
14825	Giggle and Hoot	Beak Bopping Tunes	Giggle and Hoot Theme Song	29	65653	FALSE	0.815	0.585	6	-9.102	1	0.0393	0.765	0.000879	0.118	0.688	119.989	4	children
14826	Peppa Pig Stories	Goldie the Fish	Goldie the Fish	44	305260	FALSE	0.637	0.368	8	-13.572	0	0.931	0.832	0	0.121	0.485	84.366	4	children
14827	Carmen Campagne	Un voix pour les enfants	La chanson du petit voilier	29	279893	FALSE	0.519	0.212	11	-13.321	1	0.0277	0.85	0	0.133	0.31	99.014	4	children
14828	Caillou	Les chansons de Caillou	"Gilbert, mon chat!"	29	84800	FALSE	0.9	0.472	0	-11.774	1	0.091	0.432	0.0000287	0.0594	0.908	94.998	4	children
14829	Twinkle Twinkle Little Rock Star	Lullaby Versions of HAIM	Don't Save Me	29	336923	FALSE	0.744	0.0352	7	-29.973	1	0.0658	0.99	0.953	0.106	0.203	130	4	children
14830	Rolf Zuckowski	Frag mir doch kein Loch in'n Bauch	Ich schaff' das schon	29	281200	FALSE	0.461	0.453	0	-10.953	0	0.0552	0.817	0.00000168	0.135	0.452	160.06	4	children
14831	Rolf Zuckowski	Rolfs fr?hlicher Familientag	Ohne dich	29	184666	FALSE	0.643	0.519	7	-7.967	1	0.0458	0.834	0.00000686	0.0899	0.85	165.608	4	children
14832	Rolf Zuckowski	Rolfs fr?hlicher Familientag	Papa bist du m?de	29	153986	FALSE	0.632	0.414	2	-7.3	1	0.0256	0.867	0.00893	0.125	0.267	97.862	4	children
14833	Twinkle Twinkle Little Rock Star	Lullaby Versions of Billie Eilish	everything i wanted	29	296712	FALSE	0.682	0.00728	9	-31.323	1	0.0528	0.984	0.937	0.0644	0.0919	146.001	3	children
14834	Cri-Cri	Las 100 Cl?sicas de Cri Cri Vol. 1	El Velador	30	188893	FALSE	0.333	0.196	2	-14.462	1	0.0446	0.825	0.0000206	0.261	0.522	189.393	3	children
14835	Play School	50 Best Songs	Dino Stomp	29	84586	FALSE	0.884	0.497	9	-6.714	0	0.0675	0.495	0	0.194	0.892	126.141	4	children
14836	Rolf Zuckowski;Sasha;Oonagh	Rolfs neue Vogelhochzeit	Du und ich	29	152413	FALSE	0.926	0.228	7	-18.414	0	0.52	0.304	0	0.344	0.906	123.965	4	children
14837	Sweet Little Band	Coldplay Para bebes	Fix You	30	150706	FALSE	0.26	0.183	3	-15.325	1	0.0352	0.965	0.915	0.111	0.157	136.319	4	children
14838	Twinkle Twinkle Little Rock Star	Lullaby Versions of Foo Fighters	Everlong	29	238172	FALSE	0.671	0.0433	11	-22.913	0	0.0421	0.646	0.874	0.111	0.211	120.013	1	children
14839	VeggieTales	VeggieTunes	I Can Be Your Friend	29	85906	FALSE	0.734	0.654	3	-6.41	1	0.313	0.641	0	0.127	0.78	142.015	4	children
14840	Rolf Zuckowski;Sasha;Oonagh;Dominik Wolff	Rolfs neue Vogelhochzeit	"Tick, tick, tick"	29	133533	FALSE	0.878	0.202	0	-18.367	1	0.548	0.818	0	0.414	0.612	116.076	4	children
14841	Cri-Cri	Las 100 Cl?sicas de Cri Cri Vol. 1	Chong Ki Fu	29	188906	FALSE	0.577	0.237	2	-8.893	1	0.043	0.747	0	0.287	0.73	80.4	4	children
14842	Cri-Cri	Las 100 Cl?sicas de Cri Cri Vol. 1	Chacho Muchacho	30	135813	FALSE	0.607	0.321	5	-9.973	1	0.0324	0.698	0	0.0856	0.753	95.43	4	children
14843	Tatiana	Peligro En El Elevador	Me Voy A Enamorar	29	191066	FALSE	0.637	0.591	11	-11.325	0	0.0306	0.169	0	0.636	0.754	134.756	4	children
14844	Sweet Little Band	Queen For Babies	Love Of My Life	30	194385	FALSE	0.591	0.154	5	-14.839	1	0.0364	0.856	0.0891	0.086	0.551	78	4	children
14845	Tatiana	¢®Brinca!	Lindo Pescadito	30	185360	FALSE	0.669	0.879	1	-8.784	1	0.0693	0.148	0.00761	0.0659	0.895	179.536	4	children
14846	Sweet Little Band	Queen For Babies	We Are The Champions	29	189599	FALSE	0.263	0.258	7	-12.713	0	0.0386	0.906	0.0974	0.157	0.356	178.6	3	children
14847	Rolf Zuckowski	Heia - Rolfs kleine Nachtmusik	Gute Nacht (Bona Nox)	29	115293	FALSE	0.664	0.299	5	-11.455	1	0.0545	0.916	0.000189	0.131	0.839	180.029	4	children
14848	Kinderen voor Kinderen	42 - Worden wat je wil	Worden wat je wil - Instrumental	29	161493	FALSE	0.651	0.58	1	-5.812	1	0.0713	0.000271	0.846	0.126	0.529	176.03	4	children
14849	Kinderen voor Kinderen	41 - En toen?	Moeilijke vragen	29	160306	FALSE	0.583	0.709	1	-3.985	1	0.0654	0.00348	0	0.25	0.534	75.066	4	children
14850	Barney	"Run, Jump, Skip and Sing"	I Love You	54	52066	FALSE	0.784	0.207	4	-12.478	0	0.047	0.832	0	0.117	0.548	112.266	4	children
14851	Love to Sing	Christmas Songs and Carols	Deck the Halls	22	123946	FALSE	0.777	0.651	3	-6.327	1	0.0423	0.359	0	0.224	0.902	125.999	4	children
14852	Cedarmont Kids	Bible Songs	Jesus Loves Me	52	132426	FALSE	0.581	0.122	5	-14.481	1	0.0302	0.882	0.00000584	0.266	0.446	107.626	4	children
14853	The Minions	Despicable Me 3 (Original Motion Picture Soundtrack)	Tiki Tiki Babeloo	48	73773	FALSE	0.742	0.632	5	-6.625	1	0.102	0.93	0.831	0.128	0.832	128.021	4	children
14854	CoComelon	Pumpkin Patch	Pumpkin Patch	41	204730	FALSE	0.889	0.383	11	-8.738	1	0.0362	0.562	0.0000737	0.143	0.767	139.979	4	children
14855	Felicia Barton	"DuckTales (From ""DuckTales"" / Extended Version)"	"DuckTales - From ""DuckTales"" / Extended Version"	53	118054	FALSE	0.557	0.838	7	-5.007	0	0.0393	0.06	0	0.188	0.643	183.026	4	children
14856	Boom Buddies	Kaboochi Song	Kaboochi Song	32	111219	FALSE	0.751	0.939	1	-5.407	1	0.0519	0.0448	0.829	0.092	0.336	123.07	4	children
14857	Cedarmont Kids	Sunday School Songs	Jesus Loves The Little Children	47	92253	FALSE	0.632	0.23	8	-9.423	1	0.0287	0.897	0.0000462	0.197	0.543	95.996	4	children
14858	Super Simple Songs	It's Time for Bed	"Star Light, Star Bright"	50	203276	FALSE	0.446	0.0825	0	-15.226	1	0.0324	0.953	0.0136	0.0645	0.272	131.474	4	children
14859	Kidz Bop Kids	KIDZ BOP All-Time Greatest Hits	Fly - Redo Version	28	229676	FALSE	0.698	0.755	0	-6.225	1	0.0328	0.000361	0.0000615	0.038	0.8	99.521	4	children
14860	Zouzounia	The Wheels on the Bus & More Nursery Rhymes	The Wheels on the Bus	41	140147	FALSE	0.895	0.492	4	-8.249	1	0.0755	0.324	0	0.14	0.915	145.03	4	children
14861	Helen Goodwin	24 Kiddies Favourites	I¡¯m A Little Teapot	35	63333	FALSE	0.914	0.263	10	-15.244	1	0.0518	0.642	0.0000144	0.0569	0.962	125.026	4	children
14862	CoComelon	"CoComelon Kids Hits, Vol. 2"	The More We Get Together	44	159425	FALSE	0.918	0.311	9	-11.115	1	0.0703	0.75	0.00000494	0.0811	0.838	120.071	3	children
